,links
13315,https://www.swiggy.com/bangalore/polar-bear-electronic-city-electronic-city
13316,https://www.swiggy.com/bangalore/gillys-restobar-electronic-city-electronic-city
13317,https://www.swiggy.com/bangalore/lunchbox-opp-skf-bearing-factory-electronic-city
13318,https://www.swiggy.com/bangalore/just-bake-phase-1-electronic-city
13319,https://www.swiggy.com/bangalore/the-bowl-company-electronic-city
13320,https://www.swiggy.com/bangalore/kake-ka-hotel-electronic-city
13321,https://www.swiggy.com/bangalore/svenska-design-hotel-electronic-city-electronic-city
13322,https://www.swiggy.com/bangalore/akkad-bakkad-electronic-city-electronic-city
13323,https://www.swiggy.com/bangalore/goli-vada-pav-electronic-city
13324,https://www.swiggy.com/bangalore/five-star-chicken-electronic-city
13325,https://www.swiggy.com/bangalore/cafe-happytizing-electronic-city
13326,https://www.swiggy.com/bangalore/dominos-pizza-electronic-city-infosys-electronic-city
13327,https://www.swiggy.com/bangalore/wakhra-swaad-electronic-city-electronic-city
13328,https://www.swiggy.com/bangalore/salted-chilli-electronic-city
13329,https://www.swiggy.com/bangalore/curries-pickles-electronic-city-electronic-city
13330,https://www.swiggy.com/bangalore/hanchi-thinnuva-bengaluru-karnataka-electronic-city
13331,https://www.swiggy.com/bangalore/aunty-kitchen-electronic-city-phase-2-electronic-city
13332,https://www.swiggy.com/bangalore/seasons-electronic-city-electronic-city
13333,https://www.swiggy.com/bangalore/sila-electronic-city
13334,https://www.swiggy.com/bangalore/paradise-biryani-electronic-city
13335,https://www.swiggy.com/bangalore/andhra-kitchen-gs-palya-electronic-city
13336,https://www.swiggy.com/bangalore/kittus-electronic-city
13337,https://www.swiggy.com/bangalore/freshmenu-electronic-city
13338,https://www.swiggy.com/bangalore/kettle-on-electronic-city-electronic-city
13339,https://www.swiggy.com/bangalore/just-shawarma-electronic-city
13340,https://www.swiggy.com/bangalore/ny-pizza-and-waffles-sarjapur-disabled
13341,https://www.swiggy.com/bangalore/foodies-express-electronic-city
13342,https://www.swiggy.com/bangalore/andhra-aromas-electronic-city
13343,https://www.swiggy.com/bangalore/beijing-bites-electronic-city
13344,https://www.swiggy.com/bangalore/pizza-hut-electronic-city
13345,https://www.swiggy.com/bangalore/rolls-on-wheels-electronic-city
13346,https://www.swiggy.com/bangalore/ck39s-bakery-electronic-city
13347,https://www.swiggy.com/bangalore/pattikattan-biriyani-house-electronic-city
13348,https://www.swiggy.com/bangalore/pot-biriyani-electronic-city
13349,https://www.swiggy.com/bangalore/thalassery-electronic-city
13350,https://www.swiggy.com/bangalore/z-cafe-electronic-city
13351,https://www.swiggy.com/bangalore/bombay-kulfis-electronic-city-electronic-city
13352,https://www.swiggy.com/bangalore/priyas-punjabi-resturent-electronic-city
13353,https://www.swiggy.com/bangalore/a2b-veg-electronic-city-electronic-city
13354,https://www.swiggy.com/bangalore/bachelor39s-special-biriyani-electronic-city
13355,https://www.swiggy.com/bangalore/wow-momo-doddathoguru-villagebegur-electronic-city
13356,https://www.swiggy.com/bangalore/vov-shawarma-electronic-city
13357,https://www.swiggy.com/bangalore/biggies-burger-n-more-electronic-city
13358,https://www.swiggy.com/bangalore/frozen-bottle-electronic-city-electronic-city
13359,https://www.swiggy.com/bangalore/swad-e-punjab-phase-1-electronic-city
13360,https://www.swiggy.com/bangalore/andhra-house-electronic-city
13361,https://www.swiggy.com/bangalore/kfc-anekal-electronic-city
13362,https://www.swiggy.com/bangalore/the-milkshake-theory-electronic-city-electronic-city
13363,https://www.swiggy.com/bangalore/alikemom-11th-cross-electronic-city
13364,https://www.swiggy.com/bangalore/bazaar-electronic-city-electronic-city
13365,https://www.swiggy.com/bangalore/manasa-andhra-style-multi-cuision-restaurant-electronic-city-electronic-city
13366,https://www.swiggy.com/bangalore/karaikudi-restaurant-electronic-city-electronic-city
13367,https://www.swiggy.com/bangalore/marleys-bistro-electronic-city-electronic-city
13368,https://www.swiggy.com/bangalore/pans-aroma-electronic-city-phase-1-electronic-city
13369,https://www.swiggy.com/bangalore/sri-vishnugardenfamily-barrestaurant-bengaluru-karnataka-electronic-city
13370,https://www.swiggy.com/bangalore/bathinda-junction-electronic-city
13371,https://www.swiggy.com/bangalore/food-ras-electronic-city-electronic-city
13372,https://www.swiggy.com/bangalore/sitara-veg-1st-phase-electronic-city-electronic-city
13373,https://www.swiggy.com/bangalore/organicfeast-doddathogur-road-electronic-city
13374,https://www.swiggy.com/bangalore/fishing-boat-hotel-goyal-residency-electronic-city-electronic-city
13375,https://www.swiggy.com/bangalore/abc-meal-biriyani-na-electronic-city
13376,https://www.swiggy.com/bangalore/fresh-n-grills-electronic-city-electronic-city
13377,https://www.swiggy.com/bangalore/maa-biryani-hyderabadi-phase-1-electronic-city-electronic-city
13378,https://www.swiggy.com/bangalore/half-girlfriend-electronic-city
13379,https://www.swiggy.com/bangalore/the-mirchi-electronic-city-phase-1-electronic-city
13380,https://www.swiggy.com/bangalore/amritsari-kadhai-electronic-city
13381,https://www.swiggy.com/bangalore/firangi-bake-opp-skf-bearing-factory-electronic-city
13382,https://www.swiggy.com/bangalore/cake-zone-electronic-city-electronic-city
13383,https://www.swiggy.com/bangalore/sweet-truth-opp-skf-bearing-factory-electronic-city
13384,https://www.swiggy.com/bangalore/juicemaker-1st-phase-electronic-city
13385,https://www.swiggy.com/bangalore/lassi-adda-electronic-city
13386,https://www.swiggy.com/bangalore/king-electronic-city-electronic-city
13387,https://www.swiggy.com/bangalore/mdp-coffee-house-bengaluru-karnataka-electronic-city
13388,https://www.swiggy.com/bangalore/recipe-box-electronic-city
13389,https://www.swiggy.com/bangalore/new-udupi-palace-electronic-city-dummy-inbound-area
13390,https://www.swiggy.com/bangalore/magic-bowl-electronic-city-phase-1-electronic-city
13391,https://www.swiggy.com/bangalore/vijayawada-range-singasandra-dont_assign_dont_place
13392,https://www.swiggy.com/bangalore/bib-english-breakfast-in-a-box-electronic-city-electronic-city
13393,https://www.swiggy.com/bangalore/cafe-coffee-day-3rd-cross-electronic-city
13394,https://www.swiggy.com/bangalore/ambur-biriyani-classic-electronic-city-electronic-city
13395,https://www.swiggy.com/bangalore/faasos-opp-skf-bearing-factory-electronic-city
13396,https://www.swiggy.com/bangalore/ovenstory-pizza-opp-skf-bearing-factory-electronic-city
13397,https://www.swiggy.com/bangalore/behrouz-biryani-opp-skf-bearing-factory-electronic-city
13398,https://www.swiggy.com/bangalore/laddoos-electronic-city-electronic-city
13399,https://www.swiggy.com/bangalore/mr-mrs-biryani-electronic-city
13400,https://www.swiggy.com/bangalore/insomniacs-delight-electronic-city-electronic-city
13401,https://www.swiggy.com/bangalore/chai-aur-chatkara-electronic-city
13402,https://www.swiggy.com/bangalore/hatti-punjab-di-electronic-city
13403,https://www.swiggy.com/bangalore/ruposhi-bangla-electronic-city-electronic-city
13404,https://www.swiggy.com/bangalore/the-elaichi-restaurant-electronic-city-electronic-city-2
13405,https://www.swiggy.com/bangalore/hyderabadi-spice-electronic-city-electronic-city
13406,https://www.swiggy.com/bangalore/chai-resto-electronic-city
13407,https://www.swiggy.com/bangalore/meat-and-eat-electronic-city-2
13408,https://www.swiggy.com/bangalore/godavari-delights-e-city-electronic-city
13409,https://www.swiggy.com/bangalore/biryani-darbar-electronic-city-electronic-city
13410,https://www.swiggy.com/bangalore/meat-and-eat-electronic-city
13411,https://www.swiggy.com/bangalore/downtown-family-restaurant-electronic-city
13412,https://www.swiggy.com/bangalore/aagaman-veg-electronic-city
13413,https://www.swiggy.com/bangalore/sweet-chariot-electronic-city-electronic-city
13414,https://www.swiggy.com/bangalore/7-days-restaurant-electronic-city-electronic-city
13415,https://www.swiggy.com/bangalore/california-burrito-electronic-city-electronic-city
13416,https://www.swiggy.com/bangalore/andhra-kitchen-electronic-city
13417,https://www.swiggy.com/bangalore/bhojan99-electronic-city
13418,https://www.swiggy.com/bangalore/the-indian-samosa-electronic-city
13419,https://www.swiggy.com/bangalore/kings-appetite-electronic-city-phase-2-electronic-city
13420,https://www.swiggy.com/bangalore/goodness-jayanagar-1-jayanagar
13421,https://www.swiggy.com/bangalore/bathinda-dine-electronic-city
13422,https://www.swiggy.com/bangalore/lassi-corner-electronic-city-electronic-city
13423,https://www.swiggy.com/bangalore/artinci-artisanal-ice-creams-jp-nagar-jp-nagar
13424,https://www.swiggy.com/bangalore/nutree-electronic-city
13425,https://www.swiggy.com/bangalore/cuppa-electronic-city-electronic-city
13426,https://www.swiggy.com/bangalore/homely-electronic-city-electronic-city
13427,https://www.swiggy.com/bangalore/hotel-sakti-saravana-electronic-city-electronic-city
13428,https://www.swiggy.com/bangalore/vinaya-royal-inn-industrial-estate-electronic-city
13429,https://www.swiggy.com/bangalore/petoo-electronic-city-electronic-city
13430,https://www.swiggy.com/bangalore/godavari-delights-electronic-city-electronic-city
13431,https://www.swiggy.com/bangalore/new-food-magic-electronic-city-electronic-city
13432,https://www.swiggy.com/bangalore/ande-ka-funda-electronic-city-1-electronic-city
13433,https://www.swiggy.com/bangalore/tikka-kebab-ananda-nagar-road-electronic-city-phase-2-vam
13434,https://www.swiggy.com/bangalore/lassi-resto-cafe-electronic-city-electronic-city
13435,https://www.swiggy.com/bangalore/mad-belgian-waffles-electronic-city
13436,https://www.swiggy.com/bangalore/dvg-benne-dosa-electronic-city
13437,https://www.swiggy.com/bangalore/meghana-foods-electronic-city-electronic-city
13438,https://www.swiggy.com/bangalore/kaaram-electronic-city-electronic-city
13439,https://www.swiggy.com/bangalore/firestation-electronic-city-phase-1-electronic-city
13440,https://www.swiggy.com/bangalore/tayo-restaurant-electronic-city
13441,https://www.swiggy.com/bangalore/hyderabad-magic-electronic-city-electronic-city
13442,https://www.swiggy.com/bangalore/just-homely-electronic-city
13443,https://www.swiggy.com/bangalore/nainital-north-indian-restaurant-electronic-city
13444,https://www.swiggy.com/bangalore/notebook-food-court-electronic-city
13445,https://www.swiggy.com/bangalore/chef-bakers-phase-1-electronic-city
13446,https://www.swiggy.com/bangalore/parampara-the-veg-kitchen-electronic-city-electronic-city
13447,https://www.swiggy.com/bangalore/thancos-natural-ice-creams-electronic-city-1-electronic-city
13448,https://www.swiggy.com/bangalore/nic-natural-ice-cream-neeladri-nagar-electronic-city
13449,https://www.swiggy.com/bangalore/kathi-junction-electronic-city
13450,https://www.swiggy.com/bangalore/new-kabab-zone-family-restaurant-bengaluru-karnataka-india-electronic-city
13451,https://www.swiggy.com/bangalore/apsara-ice-cream-electronic-city-electronic-city
13452,https://www.swiggy.com/bangalore/chai-point-electronic-city-electronic-city
13453,https://www.swiggy.com/bangalore/biryani-darbar-electronic-city
13454,https://www.swiggy.com/bangalore/akshara-electronic-city-electronic-city
13455,https://www.swiggy.com/bangalore/wangs-kitchen-doddathagur-begur-hobli-electronic-city
13456,https://www.swiggy.com/bangalore/annapurna-andhra-hotel-electronic-city
13457,https://www.swiggy.com/bangalore/delish-mom-made-food-electronic-city
13458,https://www.swiggy.com/bangalore/sri-manjunatha-foods-doddathogurelectronic-city-phase-1-electronic-city
13459,https://www.swiggy.com/bangalore/bj-bhavan-veg-restaurant-test-prod-area
13460,https://www.swiggy.com/bangalore/cake-empire-electronic-city1-electronic-city
13461,https://www.swiggy.com/bangalore/mcdonalds-electronic-city-electronic-city
13462,https://www.swiggy.com/bangalore/hyderabad-darbar-electronic-city-electronic-city
13463,https://www.swiggy.com/bangalore/lassi-shop-kalamandir-marathahalli
13464,https://www.swiggy.com/bangalore/bowl-house-kitchen-electronic-city
13465,https://www.swiggy.com/bangalore/frosty-fills-electronic-city
13466,https://www.swiggy.com/bangalore/vyanjan-electronic-city-electronic-city
13467,https://www.swiggy.com/bangalore/udupi-food-junction-electronic-city
13468,https://www.swiggy.com/bangalore/kolkata-kitchen-electronic-city-electronic-city
13469,https://www.swiggy.com/bangalore/french-loaf-electronic-city-electronic-city
13470,https://www.swiggy.com/bangalore/subway-electronic-city-electronic-city
13471,https://www.swiggy.com/bangalore/zatar-house-electronic-city
13472,https://www.swiggy.com/bangalore/hyderabad-biryani-hub-electronic-city-electronic-city
13473,https://www.swiggy.com/bangalore/sankalp-reddy-restaurant-electronic-city
13474,https://www.swiggy.com/bangalore/chung-wah-electronic-city-electronic-city
13475,https://www.swiggy.com/bangalore/abc-andhra-biryani-curries-electronic-city
13476,https://www.swiggy.com/bangalore/foodie-nation-eletronic-city-electronic-city
13477,https://www.swiggy.com/bangalore/mamajis-electronic-city-electronic-city
13478,https://www.swiggy.com/bangalore/patravali-biriyani-electronic-city
13479,https://www.swiggy.com/bangalore/esfahan-restaurant-cunningham-road-electronic-city
13480,https://www.swiggy.com/bangalore/parathe-wali-gali-electronic-city-electronic-city
13481,https://www.swiggy.com/bangalore/she-brews-electronic-city-electronic-city
13482,https://www.swiggy.com/bangalore/breakfast-express-huskur-gate-electronic-city
13483,https://www.swiggy.com/bangalore/the-rasoiya-social-electronic-city-electronic-city
13484,https://www.swiggy.com/bangalore/curries-pickles-electronic-city
13485,https://www.swiggy.com/bangalore/cafe-coffee-day-dr-rajkumar-road-rajajinagar
13486,https://www.swiggy.com/bangalore/chick-inn-rajajinagar-rajajinagar
13487,https://www.swiggy.com/bangalore/break-hours-rajajinagar
13488,https://www.swiggy.com/bangalore/donne-biriyani-angadi-mane-rajajinagar-rajajinagar
13489,https://www.swiggy.com/bangalore/le-arabia-basaveshwara-nagar-rajajinagar
13490,https://www.swiggy.com/bangalore/swathi-restaurant-rajajinagar-rajajinagar
13491,https://www.swiggy.com/bangalore/new-shanthi-sagar-rajajinagar-rajajinagar
13492,https://www.swiggy.com/bangalore/karnataka-biryani-point-na-rajajinagar
13493,https://www.swiggy.com/bangalore/baba-tea-n-satvik-food-test-prod-area-6
13494,https://www.swiggy.com/bangalore/absolute-chinese-2nd-stage-rajajinagar
13495,https://www.swiggy.com/bangalore/homely-rajajinagar-rajajinagar
13496,https://www.swiggy.com/bangalore/snacks-guru-manjunathnagar-test-prod-area
13497,https://www.swiggy.com/bangalore/polar-bear-rajajinagar-rajajinagar
13498,https://www.swiggy.com/bangalore/subway-orion-mall-malleshwaram
13499,https://www.swiggy.com/bangalore/raghoos-kitchen-rajajinagar
13500,https://www.swiggy.com/bangalore/dairy-day-ice-creams-rajajinagar-rajajinagar
13501,https://www.swiggy.com/bangalore/zippy-rajajinagar-1-rajajinagar
13502,https://www.swiggy.com/bangalore/hallo-donne-biriyani-basaveshwaranagar-basaveshwaranagar
13503,https://www.swiggy.com/bangalore/cold-station-rajajinagar-rajajinagar
13504,https://www.swiggy.com/bangalore/chilis-subramanya-nagar-malleshwaram
13505,https://www.swiggy.com/bangalore/hungry-folks-snacks-and-drinks-mahadevpura
13506,https://www.swiggy.com/bangalore/keventers-malleshwaram-west-rajajinagar
13507,https://www.swiggy.com/bangalore/kanti-sweets-magadi-road-rajajinagar
13508,https://www.swiggy.com/bangalore/rice-bowl-rajajinagar-rajajinagar
13509,https://www.swiggy.com/bangalore/1947-rajajinagar-rajajinagar
13510,https://www.swiggy.com/bangalore/the-bowl-company-rajajinagar-rajajinagar
13511,https://www.swiggy.com/bangalore/hotel-kadamba-veg-rajajinagar-rajajinagar
13512,https://www.swiggy.com/bangalore/vande-matharam-rajajinagar-rajajinagar
13513,https://www.swiggy.com/bangalore/homese-just-veg-rajajinagar-rajajinagar
13514,https://www.swiggy.com/bangalore/chickz-n-cheez-rajajinagar-rajajinagar
13515,https://www.swiggy.com/bangalore/malgudis-donne-biriyani-rajajinagar-rajajinagar
13516,https://www.swiggy.com/bangalore/mr-mrs-biryani-basaveshwaranagar
13517,https://www.swiggy.com/bangalore/wok-paper-scissors-rajajinagar-rajajinagar
13518,https://www.swiggy.com/bangalore/kwality-walls-2nd-block-rajajinagar
13519,https://www.swiggy.com/bangalore/kudla-beach-dr-rajkumar-road-rajajinagar
13520,https://www.swiggy.com/bangalore/shanti-sagar-rajajinagar-rajajinagar
13521,https://www.swiggy.com/bangalore/bbq-nation-delivery-basaveshwaranagar
13522,https://www.swiggy.com/bangalore/rolling-waffles-basaveshwaranagar
13523,https://www.swiggy.com/bangalore/gokul-veg-rajajinagar-rajajinagar
13524,https://www.swiggy.com/bangalore/swasthi-spice-restaurant-basaveshwara-nagar-rajajinagar
13525,https://www.swiggy.com/bangalore/metro-grand-upahara-rajajinagar
13526,https://www.swiggy.com/bangalore/race-course-restaurant-rajajinagar-rajajinagar
13527,https://www.swiggy.com/bangalore/vasudev-adigas-basaveshwarnagar-basaveshwaranagar
13528,https://www.swiggy.com/bangalore/roll-over-basaveshwara-nagar-rajajinagar
13529,https://www.swiggy.com/bangalore/masti-masala-rajajinagar-rajajinagar
13530,https://www.swiggy.com/bangalore/goodness-rajajinagar-rajajinagar
13531,https://www.swiggy.com/bangalore/brahmins-thatte-idli-basaveshwara-nagar-basaveshwaranagar
13532,https://www.swiggy.com/bangalore/new-punjabi-hotel-rajajinagar-rajajinagar
13533,https://www.swiggy.com/bangalore/yumlane-pizza-rajajinagar
13534,https://www.swiggy.com/bangalore/freshmenu-dr-rajkumar-road-rajajinagar
13535,https://www.swiggy.com/bangalore/bliss-chocolates-dr-rajkumar-road-malleshwaram
13536,https://www.swiggy.com/bangalore/nandhana-mithai-rajajinagar-rajajinagar
13537,https://www.swiggy.com/bangalore/cakezone-rajajinagar-1-rajajinagar
13538,https://www.swiggy.com/bangalore/dominos-pizza-star-bazar-rajajinagar
13539,https://www.swiggy.com/bangalore/udupi-ruchi-rajajinagar-rajajinagar
13540,https://www.swiggy.com/bangalore/ovenstory-pizza-rajajinagar-rajajinagar
13541,https://www.swiggy.com/bangalore/tasty-munch-rajajinagar
13542,https://www.swiggy.com/bangalore/k-c-das-basaveshwaranagar
13543,https://www.swiggy.com/bangalore/pizza-hut-rajaji-nagar-124-rajajinagar
13544,https://www.swiggy.com/bangalore/new-prashanth-hotel-basaveshwaranagar-rajajinagar
13545,https://www.swiggy.com/bangalore/food-friends-fast-food-restaurants-rajajinagar
13546,https://www.swiggy.com/bangalore/jalpaan-rajajinagar-rajajinagar
13547,https://www.swiggy.com/bangalore/mainland-china-rajajinagar
13548,https://www.swiggy.com/bangalore/kim-lee-restaurant-rajajinagar-rajajinagar
13549,https://www.swiggy.com/bangalore/sunny-spice-chinese-restaurant-rajajinagar-rajajinagar
13550,https://www.swiggy.com/bangalore/brahmins-thatte-idli-rajajinagar-1-rajajinagar
13551,https://www.swiggy.com/bangalore/lassi-shop-rajajinagar1-rajajinagar
13552,https://www.swiggy.com/bangalore/hotel-prashanth-rajajinagar
13553,https://www.swiggy.com/bangalore/hotel-empire-rajajinagar-rajajinagar
13554,https://www.swiggy.com/bangalore/best-biryani-rajajinagar-rajajinagar
13555,https://www.swiggy.com/bangalore/krispy-kreme-dr-rajkumar-road-malleshwaram
13556,https://www.swiggy.com/bangalore/nammura-upachara-rajajinagar
13557,https://www.swiggy.com/bangalore/al-taj-restaurant-rajajinagar
13558,https://www.swiggy.com/bangalore/sbarro-orion-mall-rajajinagar
13559,https://www.swiggy.com/bangalore/kool-joint-basaveshwara-nagar-rajajinagar
13560,https://www.swiggy.com/bangalore/wow-momo-brigade-gateway-malleshwaram
13561,https://www.swiggy.com/bangalore/barbeque-nation-rajaji-nagar-rajajinagar
13562,https://www.swiggy.com/bangalore/hotel-malgudi-rajajinagar-rajajinagar
13563,https://www.swiggy.com/bangalore/lj-iyengars-cakes-n-cookies-sweets-basaveshwaranagar
13564,https://www.swiggy.com/bangalore/rajdhani-rajajinagar
13565,https://www.swiggy.com/bangalore/beijing-bites-rajajinagar-rajajinagar
13566,https://www.swiggy.com/bangalore/navab39s-basaveshwaranagar
13567,https://www.swiggy.com/bangalore/nandhana-palace-rajajinagar-rajajinagar
13568,https://www.swiggy.com/bangalore/andhra-vantakam-rajajinagar-rajajinagar
13569,https://www.swiggy.com/bangalore/a2b-adyar-ananda-bhavan-rajajinagar-rajajinagar
13570,https://www.swiggy.com/bangalore/purple-pan-rajajinagar
13571,https://www.swiggy.com/bangalore/ice-fort-bangalore-karnataka-india-rajajinagar
13572,https://www.swiggy.com/bangalore/bombay-kulfis-jayanagar-jayanagar
13573,https://www.swiggy.com/bangalore/tango-sandwich-king-basaveshwaranagar
13574,https://www.swiggy.com/bangalore/five-star-chicken-rajajinagar
13575,https://www.swiggy.com/bangalore/nisarga-basaveshwaranagar-rajajinagar
13576,https://www.swiggy.com/bangalore/nic-natural-ice-creams-rajaji-nagar-rajajinagar
13577,https://www.swiggy.com/bangalore/asha-sweets-centre-rajajinagar-rajajinagar
13578,https://www.swiggy.com/bangalore/firangi-bake-subramanya-nagar-rajajinagar
13579,https://www.swiggy.com/bangalore/maarish-food-joint-na-rajajinagar
13580,https://www.swiggy.com/bangalore/prakriti-deluxe-rajajinagar-rajajinagar
13581,https://www.swiggy.com/bangalore/annakuta-rajajinagar-rajajinagar
13582,https://www.swiggy.com/bangalore/chick-inn-24x7-rajajinagar-rajajinagar
13583,https://www.swiggy.com/bangalore/sea-route-rajajinagar-rajajinagar
13584,https://www.swiggy.com/bangalore/burger-king-manjunath-nagar-rajajinagar
13585,https://www.swiggy.com/bangalore/onesta-basveshwara-nagar-rajajinagar
13586,https://www.swiggy.com/bangalore/faasos-malleshwaram
13587,https://www.swiggy.com/bangalore/frozenheit-rajajinagar-rajajinagar
13588,https://www.swiggy.com/bangalore/food-zone-rajajinagar-rajajinagar
13589,https://www.swiggy.com/bangalore/savi-sagar-rajajinagar-rajajinagar
13590,https://www.swiggy.com/bangalore/rolls-kitchen-rajajinagar-rajajinagar
13591,https://www.swiggy.com/bangalore/the-milkshake-theory-basaveshwaranagar-1-basaveshwaranagar
13592,https://www.swiggy.com/bangalore/food-friends-rajajinagar
13593,https://www.swiggy.com/bangalore/baba-tea-n-satvik-food-rajajinagar
13594,https://www.swiggy.com/bangalore/navrang-kabab-korner-rajajinagar
13595,https://www.swiggy.com/bangalore/shri-ayodhya-basaveshwarnagar-basaveshwaranagar
13596,https://www.swiggy.com/bangalore/lunchbox-14th-main-road-rajajinagar
13597,https://www.swiggy.com/bangalore/ayodhya-sagara-basaveshwaranagar-rajajinagar
13598,https://www.swiggy.com/bangalore/sweet-truth-1st-stage-indiranagar
13599,https://www.swiggy.com/bangalore/sri-maruthi-miltry-hotel-rajajinagar-rajajinagar
13600,https://www.swiggy.com/bangalore/waffle-stories-malleshwaram
13601,https://www.swiggy.com/bangalore/behrouz-biryani-14th-main-road-rajajinagar
13602,https://www.swiggy.com/bangalore/goodness-kitchen-rajajinagar1-rajajinagar
13603,https://www.swiggy.com/bangalore/baskin-robbin-3rd-block-rajajinagar
13604,https://www.swiggy.com/bangalore/new-udupi-grand-basaveshwaranagar-basaveshwaranagar
13605,https://www.swiggy.com/bangalore/the-higher-taste-rajajinagar-rajajinagar
13606,https://www.swiggy.com/bangalore/antarastriya-na-rajajinagar
13607,https://www.swiggy.com/bangalore/halli-mane-donne-biriyani-rajaji-nagar-rajajinagar
13608,https://www.swiggy.com/bangalore/cold-stone-creamery-malleshwaram-malleshwaram
13609,https://www.swiggy.com/bangalore/frozen-bottle-basaveshwaranagar-basaveshwaranagar
13610,https://www.swiggy.com/bangalore/warm-oven-kadubeesanahalli-kadubeesanahalli
13611,https://www.swiggy.com/bangalore/the-litti-company-marathahalli
13612,https://www.swiggy.com/bangalore/dozeon-cafe-na-awign
13613,https://www.swiggy.com/bangalore/california-burrito-marathahalli-village-marathahalli
13614,https://www.swiggy.com/bangalore/beijing-bites-marathahalli-marathahalli
13615,https://www.swiggy.com/bangalore/best-of-bengal-marathahalli-marathahalli
13616,https://www.swiggy.com/bangalore/absolute-shawarma-marathahalli-marathahalli
13617,https://www.swiggy.com/bangalore/china-on-my-plate-bellandursarjapur-bellandursarjapur
13618,https://www.swiggy.com/bangalore/hyderabad-biryaani-house-marathahalli-marathahalli
13619,https://www.swiggy.com/bangalore/smoor-by-bliss-chocolates-bellandur-bellandursarjapur
13620,https://www.swiggy.com/bangalore/ovenstory-kadubeesanahalli-bellandursarjapur
13621,https://www.swiggy.com/bangalore/freshmenu-super-market-building-panathur-rd-kadubeesanahalli
13622,https://www.swiggy.com/bangalore/sogo-natural-icecreams-marathahalli
13623,https://www.swiggy.com/bangalore/cafe-olive-bellandur-bellandursarjapur
13624,https://www.swiggy.com/bangalore/makers-of-milkshake-marathahalli-marathahalli
13625,https://www.swiggy.com/bangalore/owls-kitchen-whitefield-whitefield
13626,https://www.swiggy.com/bangalore/spicy-house-marathahalli
13627,https://www.swiggy.com/bangalore/jaffas-biryani-thulsi-theater-road-marathahalli
13628,https://www.swiggy.com/bangalore/foxtrot-gastropub-foxtrot-gastropub-marathahalli-kadubeesanahalli
13629,https://www.swiggy.com/bangalore/faasos-bellandursarjapur
13630,https://www.swiggy.com/bangalore/kidilum-marathahalli-marathahalli
13631,https://www.swiggy.com/bangalore/hyderabad-biryaani-house-kadubeesanahalli
13632,https://www.swiggy.com/bangalore/dominos-pizza-embassy-tech-square-kadubeesanahalli
13633,https://www.swiggy.com/bangalore/flavors-of-india-kadubisanahalli-marathahalli
13634,https://www.swiggy.com/bangalore/delhi-darbar-marathahalli-marathahalli
13635,https://www.swiggy.com/bangalore/allshookup-marathalli-marathahalli
13636,https://www.swiggy.com/bangalore/cupcake-bliss-kaverappa-layout-kadubeesanahalli
13637,https://www.swiggy.com/bangalore/barkaas-arabic-marathahalli
13638,https://www.swiggy.com/bangalore/smoodies-whitefield
13639,https://www.swiggy.com/bangalore/five-spice-dining-marathahalli-marathahalli
13640,https://www.swiggy.com/bangalore/canopus-multicuisine-restaurant-marathahalli
13641,https://www.swiggy.com/bangalore/griha-bhojan-home-food-panathur-main-road-kadubeesanahalli
13642,https://www.swiggy.com/bangalore/patra-snacks-and-sweets-marathahalli
13643,https://www.swiggy.com/bangalore/swathi-deluxe-kadubeesanahalli-kadubeesanahalli
13644,https://www.swiggy.com/bangalore/food-theory-marathalli-marathahalli
13645,https://www.swiggy.com/bangalore/goli-soda-kadubeesanahalli
13646,https://www.swiggy.com/bangalore/cafe-coffee-day-outer-ring-road-marathahalli
13647,https://www.swiggy.com/bangalore/spicy-punjabi-pharatha-marathahalli-marathahalli
13648,https://www.swiggy.com/bangalore/polar-bear-marathahalli-marathahalli
13649,https://www.swiggy.com/bangalore/oogway-express-marathahalli-marathahalli
13650,https://www.swiggy.com/bangalore/refuel-marathahalli
13651,https://www.swiggy.com/bangalore/chatorezz-kadubeesanahalli-kadubeesanahalli
13652,https://www.swiggy.com/bangalore/indiana-burgers-kaverappa-layout-kadubeesanahalli
13653,https://www.swiggy.com/bangalore/chai-point-yamalur-marathahalli
13654,https://www.swiggy.com/bangalore/bitebox-munnekolala-vam
13655,https://www.swiggy.com/bangalore/subway-marathahalli-marathahalli
13656,https://www.swiggy.com/bangalore/blueberry-bangloor-hsr
13657,https://www.swiggy.com/bangalore/one-chu-whitefield-whitefield
13658,https://www.swiggy.com/bangalore/pure-andhra-style-reddy39s-restaurant-kadubeesanahalli
13659,https://www.swiggy.com/bangalore/snack-knack-fab-scarlet-marathahalli
13660,https://www.swiggy.com/bangalore/sai-santhi-cafe-kadubeesanahalli
13661,https://www.swiggy.com/bangalore/chef-bakers-kadubeesanahalli-kadubeesanahalli
13662,https://www.swiggy.com/bangalore/visantoe-kadubeesanahalli-kadubeesanahalli
13663,https://www.swiggy.com/bangalore/santos-kadubeesanahalli-kadubeesanahalli
13664,https://www.swiggy.com/bangalore/bakers-home-bellandursarjapur-bellandursarjapur
13665,https://www.swiggy.com/bangalore/apna-desi-rasoi-kadubeesanahalli
13666,https://www.swiggy.com/bangalore/just-bake-kadubeesanahalli
13667,https://www.swiggy.com/bangalore/speedy-chow-varthur-hobli-outer-ring-road-kadubeesanahalli
13668,https://www.swiggy.com/bangalore/five-star-chicken-marathahalli-3
